Datetime,BC1,BC2,BC3,BC4,BC5,BC6,BC7
2018-02-21 09:08:00,1340.53260378,1412.78903948,1455.30371325,1449.76406058,1506.79361142,1461.22821304,1540.20773304
2018-02-21 09:10:00,1505.69326864,1537.17594925,1528.82236737,1505.10833052,1619.56245454,1622.35511567,1582.53829542
2018-02-21 09:12:00,1442.3522679,1538.57489921,1491.85213056,1595.89178877,1604.3951998,1524.67767881,1438.53935446
2018-02-21 09:14:00,1508.98120483,1423.41199081,1420.84872689,1369.96019797,1164.7422196,1196.28957635,1222.18367585
2018-02-21 09:16:00,1295.76739833,1365.93269595,1333.87473858,1596.19218487,1522.24365659,1449.13143921,1455.67330694
2018-02-21 09:18:00,1545.91931597,1434.82147258,1474.37772265,1498.3977178,1524.33131528,1449.9690719,1403.42353084
2018-02-21 09:20:00,1504.59614057,1707.56302175,1779.75783743,1802.8689353,1825.01320719,1750.01027689,1647.45262602
2018-02-21 09:22:00,1639.9549547,1688.31660508,1831.10929136,2308.6378452,2417.24461219,2489.98748239,2376.72200788
2018-02-21 09:24:00,2509.52679914,2395.33615671,2133.53553968,1751.21651886,1824.18646609,2951.74808619,3049.6870825
2018-02-21 09:26:00,2898.62117125,3034.35053324,2953.33062394,3025.61320454,2777.09887464,1558.22754468,1448.97236034
2018-02-21 09:28:00,1481.78344061,1621.13234288,1600.31832262,1702.74382128,1805.09177959,1559.04478679,1574.2269283
2018-02-21 09:30:00,1646.494129,1548.3463629,1593.110529,1514.15911156,1471.95937611,1568.54382311,1425.55038174
2018-02-21 09:32:00,1335.98012467,1467.87964549,1383.64417529,1521.60697665,1520.77643067,1551.03299541,1492.92527715
2018-02-21 09:34:00,1681.35645103,1563.14084421,1619.11204297,1566.60857479,1559.43910215,1513.27624568,1644.16927298
2018-02-21 09:36:00,1342.68323896,1608.23405623,1477.74246525,1410.28495974,1582.86733226,1497.70627993,1341.25758129
2018-02-21 09:38:00,1409.54653895,1361.72245802,1448.13028899,1601.33793662,1594.10456685,1497.57049164,1487.68146598
2018-02-21 09:40:00,1519.63413862,1673.3010811,1504.77937539,1507.59240687,1448.86736206,1428.98197745,1375.72146564
2018-02-21 09:42:00,1387.10006843,1393.94218156,1629.63279843,1668.44305102,1597.27162899,1604.31250801,1592.47412909
2018-02-21 09:44:00,1694.53714169,1586.53221885,1369.92089224,1547.55782581,1885.9237093,1684.16346263,1517.13852398
2018-02-21 09:46:00,1382.18487394,1563.90399593,1526.73638253,1568.58693093,1584.19694658,1817.96068959,1805.13028628
2018-02-21 09:48:00,1824.16996236,1825.52643787,1802.9842561,1894.42931719,1387.10836568,1354.20245672,1303.86506822
2018-02-21 09:50:00,1469.6130974,1469.44611928,1493.10931301,1348.65853658,1503.01020991,1276.03073723,1345.18855285
2018-02-21 09:52:00,1308.76977465,1081.46230487,1115.95400877,1064.80321145,1347.57091533,1144.87833305,1183.21411616
2018-02-21 09:54:00,1352.40214428,1350.69727725,1288.78231418,1571.265377,1385.22035494,1463.73216492,1399.88222933
2018-02-21 09:56:00,1290.81228475,1504.10381638,1594.96318923,1612.14931303,1444.21694039,1672.66599717,1573.14456495
2018-02-21 09:58:00,1910.11110408,1936.67468713,1991.94885571,2041.55654678,1980.93951642,2067.44672896,2099.81430006
2018-02-21 10:00:00,2072.44924756,2248.06433988,2111.80112434,2166.12387674,2458.78903349,2074.89156581,1935.82962164
2018-02-21 10:02:00,1860.20395227,1818.35252271,1838.00973585,1905.24909809,1844.93630741,1785.71695204,1829.67899228
2018-02-21 10:04:00,1785.97443223,1618.35757562,1707.07903995,1716.37667839,1763.69401897,1865.44532278,1769.77242601
2018-02-21 10:06:00,1651.87815821,2024.01951475,1922.94895987,1928.6800497,1879.6655315,1793.0196568,1918.78480491
2018-02-21 10:08:00,1872.88547204,1849.22111752,1811.21279524,1873.5310218,2064.78865284,1881.39325158,1749.14291149
2018-02-21 10:10:00,1826.71879069,1747.73046694,1839.28333613,1921.83352584,1705.98716951,1868.66264851,1739.32325937
2018-02-21 10:12:00,1637.34838918,1870.90146996,1673.01919409,1674.33657986,1771.13124115,1614.34300958,1606.32796853
2018-02-21 10:14:00,1743.55877495,1826.39285358,1805.71749093,1801.00734352,1803.7457887,1805.7072188,1696.61443386
2018-02-21 10:16:00,1754.77839777,1671.08074016,1776.11725298,2053.18861478,1760.10091943,1708.31288213,1701.24186447
2018-02-21 10:18:00,1606.26032733,1787.71853568,1683.46653674,1641.46798472,1790.68318516,1752.39699908,1866.52467829
2018-02-21 10:20:00,1834.75661283,1777.15070455,1783.10558575,1767.12715902,1913.81140421,1856.12046885,1754.72472019
2018-02-21 10:22:00,1723.81005864,1857.67871479,1779.13468137,1939.89941476,1835.5930273,1701.98589447,1627.56761853
2018-02-21 10:24:00,1766.76770486,1707.72079768,1812.56493323,1835.53474155,1823.46990499,1772.9926704,1697.6052983
2018-02-21 10:26:00,1658.02811187,1666.36779237,1510.32913178,1394.29309633,1570.29832248,1491.94883139,1505.09952047
2018-02-21 10:28:00,1359.73981413,1385.58946327,1448.53029464,1625.62180866,1482.88664586,1499.50793476,1467.45456645
2018-02-21 10:30:00,1827.41311007,1806.5124475,1687.19046552,1647.76180435,1598.89470526,1587.84379852,1580.77049364
2018-02-21 10:32:00,1264.1129473,1158.75474585,1423.28964124,1474.23062731,1510.46191398,1618.45939903,1509.4708134
2018-02-21 10:34:00,1596.56917696,1751.15103282,1628.85133178,1562.27399833,1650.89439131,1534.6524365,1325.72342393
2018-02-21 10:36:00,1614.78160771,1444.90963332,1409.79089231,1571.84898692,1508.54341598,1419.14174096,1598.58815541
2018-02-21 10:38:00,1491.58146591,1560.59287412,1567.25878269,1595.03373536,1705.95560988,1665.10977662,1610.9202071
2018-02-21 10:40:00,1519.16286449,1525.71682295,1507.56143038,1662.19033356,1175.9932567,1279.49777234,1326.30280114
2018-02-21 10:42:00,1454.79203274,1597.49175937,1494.93295519,1286.52317024,1609.42442299,1611.94979245,1482.81973888
2018-02-21 10:44:00,1701.79437963,1699.0061032,1506.91544654,1777.67332426,1762.09999749,1478.20827479,1426.95308222
2018-02-21 10:46:00,1544.26399685,1314.33577497,1554.23344792,1488.8636748,1413.18752877,1576.09181667,1548.83629925
2018-02-21 10:48:00,1515.25207894,1741.46592248,1643.33070988,1689.02509504,1854.82855028,1608.60876114,1485.28156578
2018-02-21 10:50:00,1611.38461445,1495.32550027,1639.2984056,1593.89648665,2358.60550791,2563.38036381,2599.29406996
2018-02-21 10:52:00,2533.50975236,2631.71471193,2413.98148149,2465.57849294,1660.65478248,1503.49519747,1508.90750446
2018-02-21 10:54:00,1482.77389985,1522.52829743,1507.07790266,1809.06660802,1570.15235308,1459.1725626,1447.30372511
2018-02-21 10:56:00,1541.16250881,1577.8857728,1525.50335621,1491.80819123,1694.36853742,1814.3991577,1742.91065266
2018-02-21 10:58:00,1811.31605227,1863.51098785,1969.37489543,1975.00614529,1863.38092192,1826.68233375,1584.30379764
2018-02-21 11:00:00,1413.2911964,1382.45562547,1420.96720366,1369.52591998,1544.90325357,1578.74619667,1816.4595328
2018-02-21 11:02:00,1857.5094991,2181.679315,2085.7760558,2005.8166043,2104.75738042,1921.35273292,1893.99737497
2018-02-21 11:04:00,2013.34829577,1491.09600529,1657.30162071,1727.24489047,1468.70098399,1532.32871235,1294.87715647
2018-02-21 11:06:00,1632.76807033,1984.20671533,1964.24552188,1879.43629962,2093.74121323,2093.72663974,2143.12291036
2018-02-21 11:08:00,2358.55722687,2209.70276925,1974.26207238,2167.99253683,2187.50137399,2217.2635038,1959.56371912
2018-02-21 11:10:00,1792.98934237,1991.88379529,2148.42112112,2389.5582256,2863.59817027,1988.57392031,2095.54990244
2018-02-21 11:12:00,2404.48857102,2124.797364,1818.36634024,1661.01569243,994.597458439,1682.24555843,1519.70230262
2018-02-21 11:14:00,1595.21534419,1538.17902945,1733.89316055,1766.07158398,1763.27024241,1634.10278512,1559.84503818
2018-02-21 11:16:00,1748.85660324,1675.36155019,1470.14980904,1624.66050716,1681.89554392,1485.2369644,1411.02246928
2018-02-21 11:18:00,1758.99728666,1584.07421423,1691.47723835,2811.4052876,13504.4091728,26649.0706571,27510.7933197
2018-02-21 11:20:00,26483.131126,27989.2238012,27790.1695283,27466.803504,16859.0066569,3613.2505771,3164.93957357
2018-02-21 11:22:00,3197.18788649,3459.03347681,3307.86429646,3285.73054941,3070.04302995,2736.52550619,1702.90661817
2018-02-21 11:24:00,1788.55385693,1718.25145626,1731.1776897,1684.03727816,1819.89397632,1749.15673288,1658.69505318
2018-02-21 11:26:00,1908.77526784,1934.88276838,1847.76566496,2001.75463923,1954.49136986,1866.70140529,1734.11575499
2018-02-21 11:28:00,2012.39336362,1777.8247477,1816.84393899,1949.42474427,1782.35249542,1721.01335156,1701.3918218
2018-02-21 11:30:00,1458.02052369,1527.47000707,1365.76937957,1208.23097088,1239.22613235,1325.58795365,1255.36794663
2018-02-21 11:32:00,1609.25814731,1737.50210414,1695.63025191,1830.96124274,1821.21341017,1657.53240019,1590.09725577
2018-02-21 11:34:00,1694.79649568,1423.76031882,1557.96378724,1484.04730922,1478.8333179,1352.13533681,1271.40015287
2018-02-21 11:36:00,1405.55711977,1487.29299397,1420.24250239,1380.04270668,1226.11308796,1206.59115063,1067.55841324
2018-02-21 11:38:00,1259.82211849,1291.04644922,1306.17819559,1354.91477673,1362.73285067,1103.17545756,1068.44064481
2018-02-21 11:40:00,1268.53515216,1410.07586853,1087.51396187,1358.1868298,1171.14796291,1176.76259867,1186.95867768
2018-02-21 11:42:00,1353.95680885,1177.08530136,1334.49848141,1134.18217545,1255.78601694,1185.28600312,1235.64047176
2018-02-21 11:44:00,1315.97198185,1309.44465311,1319.56947585,1233.17762133,1269.07621414,1222.50246087,1100.71252139
2018-02-21 11:46:00,1295.94160138,1097.46338045,1065.24763044,1153.29431992,1318.04685639,1172.67539363,1031.78922271
2018-02-21 11:48:00,1054.00438904,1328.72897834,1268.09626858,1255.46401495,923.570984291,1176.41595349,1137.84911559
2018-02-21 11:50:00,1230.57899589,1055.56618411,1118.32635632,1240.82801174,1445.55128538,1131.38404918,1258.22581408
2018-02-21 11:52:00,1446.89743687,1492.51545127,1513.24162299,1495.65943455,1324.28175297,1335.93677719,1346.06972084
2018-02-21 11:54:00,1214.44784681,1219.31343081,1349.46615481,1527.38209105,1644.45846085,1561.47072531,1487.41688967
2018-02-21 11:56:00,1953.24478021,1869.96822219,1680.88861393,1538.05502564,1241.79183606,1425.56611495,1395.52418494
2018-02-21 11:58:00,1186.40084472,1293.17783598,1323.94442753,1621.38791573,2020.81501085,1637.65628091,1263.51541062
2018-02-21 12:00:00,1408.95450362,1485.81593778,1294.96498087,1077.13717398,949.254287897,628.078740189,1091.40249028
2018-02-21 12:02:00,1207.45673541,1341.46056044,1306.99389721,1289.93097182,1333.68909069,1629.78053779,1445.82976214
2018-02-21 12:04:00,1963.93962351,2147.34547974,2063.94702441,2279.0239191,2073.03072546,1776.79495243,1848.87794625
2018-02-21 12:06:00,1588.24912111,1372.0864412,1385.13710045,1395.55004274,1515.31534525,1522.4144655,1394.89368654
2018-02-21 12:08:00,1183.35794489,1127.42796304,1208.21694797,1321.93259888,1214.53194496,1185.92335727,1088.13133252
2018-02-21 12:10:00,1432.70391804,1384.75536191,1384.38724745,1165.06992151,1282.8947033,1092.20040353,1040.29569097
2018-02-21 12:12:00,1117.78794714,1104.39381155,1036.7700841,1281.04805983,1315.57025919,1170.47087444,1361.14863484
2018-02-21 12:14:00,1213.13914668,1333.95334409,1358.7708714,1193.69696571,1192.20588516,1450.29803999,1137.55128293
2018-02-21 12:16:00,1248.35546076,1213.87972581,1111.53996571,1445.63119282,1097.38886216,916.177472314,999.948480097
2018-02-21 12:18:00,1161.9570453,1091.52675267,1080.32262376,1040.03790785,1281.0071332,1143.46868449,1113.52102832
2018-02-21 12:20:00,1029.72157909,1146.26616219,1064.22241468,1021.13606187,1145.39094373,1176.81687959,1309.18276346
2018-02-21 12:22:00,1275.73791738,1251.17174608,1353.94564352,1342.65848591,1218.86228387,1113.6966553,1005.45654891
2018-02-21 12:32:00,1519.64658785,1562.26645152,1502.14163758,1478.0242199,1551.94029127,1354.7606612,1583.6596652
2018-02-21 12:34:00,1356.09366076,1263.39088248,1145.19057481,1286.03974642,1290.90866512,1073.65774925,1011.64174811
2018-02-21 12:36:00,1175.33582423,1354.62141966,1241.30375461,1414.06599374,1528.83339816,1322.34712324,1476.17792531
2018-02-21 12:38:00,1387.11783961,1528.95820522,1387.46099229,1341.08289262,1296.81648127,1204.21445305,1104.21539038
2018-02-21 12:40:00,1302.46035402,1266.96872941,1251.51377518,1405.10870661,1496.73290872,1552.67283191,1641.46692188
2018-02-21 12:42:00,1648.87815186,1546.44576878,1496.75546641,1607.15333614,1319.72086281,1256.71716517,1152.73901784
2018-02-21 12:44:00,1244.36049848,1352.46615432,1241.72453468,1179.1281492,1402.65404397,1132.67222006,1180.51734595
2018-02-21 12:46:00,1076.22880372,1187.44123288,1200.79087761,1359.16829244,1336.62578555,1190.41763795,1100.45082596
2018-02-21 12:48:00,1302.37974777,1270.71939455,1258.92893285,1173.16070954,1226.61918952,1256.12385406,1218.08023509
2018-02-21 12:50:00,1282.76629578,1245.85326528,1213.98758703,1284.19416161,1327.54429592,1167.07777449,1110.08407389
2018-02-21 12:52:00,1269.16314165,1207.95633512,1271.13543085,1345.22361278,1190.5559429,1251.73020834,1207.71466985
2018-02-21 12:54:00,1210.33445616,1281.25552812,1231.19537533,1284.23198184,1384.43533384,1220.59033987,1164.60723275
2018-02-21 12:56:00,1368.55126724,1429.74140371,1396.47865204,1341.26244693,1417.3717198,1273.26982418,1299.09864586
2018-02-21 12:58:00,1271.53617899,1231.52774618,1171.3263741,1312.27609383,1236.41358882,1230.16200108,1046.51002289
2018-02-21 13:00:00,1215.65457657,1197.61312894,1181.42526987,1236.27702187,1095.45071726,1187.07678347,1190.97282512
2018-02-21 13:02:00,1259.33195322,1309.04256736,1200.5384239,1258.29969704,1382.25938792,1214.81282338,1303.45098048
2018-02-21 13:04:00,1353.38524276,1339.30888567,1407.92791412,1438.36569597,1438.17775343,1315.32035742,1161.65300617
2018-02-21 13:06:00,1271.32065929,1476.88510637,1484.17034995,1421.38392167,1671.97449799,1523.43123751,1431.59234517
2018-02-21 13:08:00,1541.7404489,1389.86504818,1239.90870901,1355.38646735,1105.29178247,1239.08194732,1187.15181653
2018-02-21 13:10:00,1185.64820005,1287.76313182,1488.43119631,1864.5706937,1782.7779416,1726.14318014,1642.29753415
2018-02-21 13:12:00,1820.18942877,1777.53881245,1497.58689841,1175.37522207,1289.0747016,1195.75204819,1104.99467156
2018-02-21 13:14:00,1160.4200862,1153.74219715,1223.20778369,1232.4105464,1067.20525997,1102.91798381,1048.04769643
2018-02-21 13:16:00,1190.04766802,1157.90051007,1152.16236594,1136.39292982,1230.0461416,1097.77789135,1014.03378183
2018-02-21 13:18:00,1140.9915062,1211.2404433,1158.25823486,1198.43052748,1124.09661521,1141.43610677,1259.8514233
2018-02-21 13:20:00,1207.97826402,1230.47251086,1216.46412172,1242.46360089,1216.98482556,1129.31456815,891.24744668
2018-02-21 13:22:00,1084.17546301,1107.15730006,1109.32394655,1112.42891554,1134.02206063,1151.04895098,1179.83754963
2018-02-21 13:24:00,1218.84064856,1296.04835872,1198.60014875,1298.51937104,1383.75909336,1292.22096093,1180.64147037
2018-02-21 13:26:00,1414.29094375,1137.57224376,1240.78906276,1225.50718621,1206.88118528,1117.83242161,1115.7631106
2018-02-21 13:28:00,1116.62517276,1355.6497275,1251.9129597,1320.56609623,1352.69981634,1250.00999462,1218.07404927
2018-02-21 13:30:00,1308.08809715,1293.57335155,1259.02895612,1310.58110065,1235.77383851,1198.06724582,1064.66199032
2018-02-21 13:32:00,1185.14360804,1321.88372266,1315.27150016,1306.59828952,1089.88898092,1282.43246037,1302.23663373
2018-02-21 13:34:00,1326.18322974,1268.82117373,1194.05877325,1292.61050194,1452.46676049,1280.22469714,1215.48110306
2018-02-21 13:36:00,1294.27957614,1300.15115219,1333.52884044,1706.83903754,1355.52244618,1314.80693271,1200.35859522
2018-02-21 13:38:00,1318.03182595,1260.13315644,1300.54754881,894.448677156,1345.48812078,1267.8490626,1146.47405572
2018-02-21 13:40:00,1188.84398641,1358.81453703,1251.51191706,1480.76733617,1334.45596764,1292.48632597,1440.51109621
2018-02-21 13:42:00,1518.58152513,1443.46305349,1472.26565413,1338.71369632,1326.42132311,1304.19239277,1090.40940603
2018-02-21 13:44:00,1184.65731612,1279.79481676,1234.67277316,1312.71915026,1427.25034009,1269.18441511,1168.74468093
2018-02-21 13:46:00,1800.67416162,1745.59753145,1773.47173527,1800.02228804,1656.8997638,1659.41422718,1658.32061862
2018-02-21 13:48:00,1629.04328155,1660.42935637,1603.10782542,1634.95852241,1665.81859976,1653.08561912,1436.45755007
2018-02-21 13:50:00,1314.0516502,1363.94609414,1251.08356523,1332.80125921,1315.23478884,1152.21398215,1159.11246485
2018-02-21 13:52:00,1233.2884624,1186.06115781,1153.84888101,1306.80458224,1003.62780014,1112.3172674,1030.83779417
2018-02-21 13:54:00,1087.44532357,1118.79628297,1166.9780886,1013.63563183,1292.19110904,1149.87947416,1038.63062621
2018-02-21 13:56:00,1204.61309226,1226.61560474,1113.87573313,1122.71833984,1109.4156579,1083.1903806,1058.33266547
2018-02-21 13:58:00,1192.81301812,1166.38856858,1217.32788138,1272.83244833,1328.0593965,1190.22952551,1206.05709548
2018-02-21 14:00:00,1232.85303505,1314.51345993,1273.62969487,1528.02546213,1472.79336566,1468.88569151,1456.90052656
2018-02-21 14:02:00,1542.47678909,1495.93066165,1472.48812789,1312.90040062,1267.06124446,1230.48479189,1125.24952829
2018-02-21 14:04:00,1183.9333862,1244.42863117,1165.42891615,1297.90907346,1362.86770206,1360.22990162,1363.13610077
2018-02-21 14:06:00,1262.68882784,1254.66989805,1300.04686116,1278.91431293,1207.07455762,1074.33653281,1023.69239324
2018-02-21 14:08:00,1068.65672965,1224.62116964,1096.32944582,1213.8840393,1240.98253798,1245.74906295,1128.66444383
2018-02-21 14:10:00,1352.09638117,1317.46255274,1297.22824102,1308.97253926,1307.83049771,1191.00549517,1124.52090243
2018-02-21 14:12:00,1148.82752221,1126.22606238,1141.68303891,1244.94237111,1190.98883837,1156.11840605,1157.05640437
2018-02-21 14:14:00,1069.69846725,1130.39493848,1146.78601841,1021.78508945,1088.13264329,1121.24614324,986.385541479
2018-02-21 14:16:00,1170.93009414,1158.75016493,1140.84282577,1270.99473299,1188.92394081,1077.46923173,1102.20192655
2018-02-21 14:18:00,1192.71592087,1203.24207593,1156.99473528,1204.95927164,1222.82735152,1203.16116376,1161.48379394
2018-02-21 14:20:00,1288.99415827,1370.73136301,1291.68042225,1296.05071254,1224.78578665,1156.40015839,1175.1640241
2018-02-21 14:22:00,1090.46553287,1073.53077416,1156.16951779,1209.99761252,1263.67487462,1249.33280769,1130.39305641
2018-02-21 14:24:00,1266.35002389,1352.9468864,1283.84199151,1232.03261877,1364.44278781,1234.26965838,1157.94618078
2018-02-21 14:26:00,1231.03983559,1182.71697081,1257.82055826,1249.06409414,1238.6406822,1200.39773791,1227.076379
2018-02-21 14:28:00,1169.1426004,1261.5358645,1091.12325134,1220.05605614,1238.60223074,1184.36360571,1210.034936
2018-02-21 14:30:00,1153.1656699,1131.58887718,1206.75736174,1230.08167235,1223.5935425,1168.3344848,993.041736738
2018-02-21 14:32:00,1102.42401757,1276.99641574,1206.84895472,1319.17955093,1164.67500011,1249.3124088,1265.08650444
2018-02-21 14:34:00,1239.74609143,1157.10627093,1091.36276544,980.887728332,1130.71114325,966.063318152,996.68675273
2018-02-21 14:36:00,1078.57661911,1064.41905962,1078.37100195,1181.08456247,1112.71641367,1113.38040959,1005.45112736
2018-02-21 14:38:00,1094.23415969,1158.39390649,1171.92244172,1072.99819457,1163.57794244,1084.52027442,987.50119128
2018-02-21 14:40:00,1086.3694104,1030.35850977,1038.31396735,1117.05305473,1039.80834603,1085.35198976,1196.08111458
2018-02-21 14:42:00,1058.03161434,1164.72569963,1126.84695073,1179.12731849,1345.11878826,1378.93950671,1192.91327992
2018-02-21 14:44:00,1190.41056383,1160.83424926,1181.21579403,1109.07412004,1055.71076937,1046.42316225,1017.68868083
2018-02-21 14:46:00,1185.67378635,1152.90359392,1215.4884814,1278.25636212,1203.35410389,1237.10401874,1085.76168595
2018-02-21 14:48:00,1042.61974176,1237.86993029,1079.83646032,1227.22297072,1176.37863645,1196.3677494,1777.51797996
2018-02-21 14:50:00,2219.70971168,2306.6921656,2412.40161326,2491.5525495,2673.8607377,2488.78772329,1873.90500338
2018-02-21 14:52:00,1542.9621673,1470.69993592,1278.20305539,1233.28057767,1047.56703856,1114.74521036,972.400083801
2018-02-21 14:54:00,1267.61196704,1314.32420712,1424.15322466,1514.59870628,1415.66109835,1471.20766288,1365.44242158
2018-02-21 14:56:00,1804.85792764,1848.09720805,1812.5791402,1738.86908366,2318.39722291,1786.95568673,1882.66521642
2018-02-21 14:58:00,1273.79025691,1289.50453507,1256.4317158,1397.52416105,748.177738296,1198.02411248,991.570577076
2018-02-21 15:00:00,1345.09810926,1213.86979202,1292.75054129,1252.38336507,1344.67919289,1216.58762669,1122.74490148
2018-02-21 15:02:00,1313.73240092,1328.27281418,1296.88094232,1209.3523533,1277.80290323,1239.08964684,1136.38566738
2018-02-21 15:04:00,1398.47612787,1493.28089298,1452.9580833,1625.84720326,1592.95155908,1751.10295702,2025.37454809
2018-02-21 15:06:00,1594.38336126,1441.94112464,1345.40727992,1313.51164433,1399.39408763,1242.54144291,956.297985929
2018-02-21 15:08:00,1295.68724846,1235.8234191,1317.33778595,1292.50592643,1203.86199615,1192.01677539,968.010205357
2018-02-21 15:10:00,981.274930022,1272.40437472,1181.56440113,1283.51377691,1238.73251939,1093.18049712,1112.88830016
2018-02-21 15:12:00,1433.37559483,1387.91699275,1366.86682526,1426.70539056,1479.04335176,1416.51893087,1235.01188333
2018-02-21 15:14:00,1423.62010439,1333.48109165,1364.96905912,1414.71330483,1290.50617421,1090.83667306,1110.54874295
2018-02-21 15:16:00,1232.56275566,1353.91381828,1212.05549964,1049.28312241,1157.83140255,1208.00664493,1097.55632026
2018-02-21 15:18:00,1436.99572846,1374.35576779,1401.43599227,1465.81659577,1355.24470322,1332.01766459,1299.47176606
2018-02-21 15:20:00,1383.93160734,1391.76602856,1414.64719441,1486.86698811,1388.10571248,1365.29026294,1230.24640833
2018-02-21 15:22:00,1375.15962721,1372.73702529,1367.44063922,1436.82719532,1427.94241305,1342.3720371,1248.75315615
2018-02-21 15:24:00,1395.26419323,1395.21788897,1344.3935653,1247.6039862,1368.06530798,1289.90938079,1143.1089827
2018-02-21 15:26:00,1394.75312065,1360.99394363,1259.90242815,1445.88253599,1328.13531175,1303.47392567,1297.58302201
2018-02-21 15:28:00,1440.68844416,1353.08704651,1473.54526356,1447.90838899,1451.72290404,1381.05011703,1408.63903956
2018-02-21 15:30:00,1425.7463725,1454.59347805,1413.23713459,1305.74005091,1357.95296629,1259.67381868,1071.58522223
2018-02-21 15:32:00,1265.11692531,1191.37981375,1180.63858482,1201.61745336,1307.06117881,1362.83268629,1199.41952492
2018-02-21 15:34:00,1373.02103138,1442.8464226,1421.525993,1525.0788809,1352.87707473,1419.67253001,1321.28076873
2018-02-21 15:36:00,1400.40134107,1333.60947735,1434.75138436,1420.95958625,1353.82775218,1195.00606139,1324.96837364
2018-02-21 15:38:00,1395.7487834,1526.40143796,1217.21268323,1353.88767444,1444.49541554,1332.57402886,1185.97181237
2018-02-21 15:40:00,1291.76573676,1246.82938411,1496.46446348,1427.01221011,1404.57028797,1403.16722623,1375.65524036
2018-02-21 15:42:00,1458.84162915,1441.68049823,1350.45896989,1356.93416368,1277.92818249,1258.30435681,1192.42478229
2018-02-21 15:44:00,1302.02541903,1330.34886447,1177.20314405,1484.14019348,1493.18566436,1383.96927802,1257.1339042
2018-02-21 15:46:00,1515.83867041,1465.43898503,1491.79955587,1338.95076334,1408.40922276,1295.21462824,1485.03392987
2018-02-21 15:48:00,1864.64666966,1849.14993741,1949.65533979,2014.9809112,2090.07702135,2070.5803418,1707.86489204
2018-02-21 15:50:00,1439.43599848,1489.29853366,1450.78040383,1496.2388717,1363.43639053,1312.31156154,1360.51963285
2018-02-21 15:52:00,1397.45042434,1486.48706261,1386.37408299,1389.09967044,1470.0261228,1193.17563993,1306.21342514
2018-02-21 15:54:00,1381.36504213,1296.92394065,1314.89427824,1357.07188658,1520.79583023,1407.16498197,1272.56583495
2018-02-21 15:56:00,1409.87964314,1703.15361163,1612.51788227,1644.54070174,1300.50739483,1695.67958475,1611.22673104
2018-02-21 15:58:00,1750.96336478,1601.92889641,1544.09132984,1561.43943822,1724.96620296,1247.47731506,1191.51477398
2018-02-21 16:00:00,1345.60946,1409.25856187,1407.0506188,1513.38987467,1629.23413159,1594.85334002,1518.29067835
2018-02-21 16:02:00,1464.53420205,1423.69050543,1373.88275673,1459.32819017,1330.24762281,1345.16501475,1315.73608524
2018-02-21 16:04:00,1374.66317127,1411.71712297,1410.32002424,1497.41403037,1686.90151221,1568.69434411,1451.91651418
2018-02-21 16:06:00,1468.73981318,1702.49458037,1594.08186746,1549.52479126,1391.91906134,1422.14979792,1462.41018841
2018-02-21 16:08:00,1609.73941135,1477.2178294,1528.64619428,1673.7583616,1793.3724671,1849.60382499,1744.64807803
2018-02-21 16:10:00,1688.47997624,1709.17283685,1678.15581721,1626.71075857,1625.92403648,1471.53555438,1552.95607209
2018-02-21 16:12:00,1428.92870773,1538.71212838,1641.99540736,1831.08881153,1951.60999872,1894.84174078,1577.12623182
2018-02-21 16:14:00,2262.8612169,2473.37251798,2431.57395184,2312.96215556,2088.97841947,1965.90467621,1995.35313456
2018-02-21 16:16:00,1734.64141098,1569.88533712,1438.48244582,1473.54858997,1562.93617611,1524.35638496,1414.59739762
2018-02-21 16:18:00,1470.58340089,1459.28640787,1429.52498409,1445.5235751,1386.57135961,1446.62292214,1392.75128084
2018-02-21 16:20:00,1431.513733,1534.79131553,1396.33093463,1527.69323533,1517.00227483,1509.03503892,1395.41190984
2018-02-21 16:22:00,1490.46881497,1418.03752402,1533.78588148,1591.83427939,1601.60359728,1430.36711269,1373.5839066
2018-02-21 16:24:00,1401.28180682,1523.06167829,1342.04874159,1407.52837596,1322.67282273,1293.95499269,1293.00550829
2018-02-21 16:26:00,1409.10497926,1384.90075418,1377.51117207,1377.49578046,1497.90972588,1447.45004094,1234.99275135
2018-02-21 16:28:00,1304.12064646,1320.97891494,1418.03110866,1442.63706131,1357.43458631,1454.01600981,1400.22633254
2018-02-21 16:30:00,1453.98528304,1503.39016374,1392.90277861,1552.86567159,1504.77253017,1406.74275592,1340.23587375
2018-02-21 16:32:00,1431.53944947,1398.75964809,1571.84200195,1503.80061025,1560.47982627,1474.96698532,1399.67036234
2018-02-21 16:34:00,1479.12607099,1481.45329427,1532.59033097,1393.61715335,1431.96460468,1338.67497266,1536.36048776
2018-02-21 16:36:00,1447.26726042,1636.50398142,1355.90663561,1737.29649465,1734.61222959,1659.26086911,1492.98162331
2018-02-21 16:38:00,1680.13868208,1603.17044669,1477.28424876,1509.89026694,1445.78962367,1386.04143779,1414.42558659
2018-02-21 16:40:00,1451.57384626,1508.68871403,1654.28331044,1539.97442519,1662.78735778,1649.76463557,1504.09254572
2018-02-21 16:42:00,1500.29727218,1532.37039193,1495.76528044,1566.05229884,1280.4043276,1473.43846745,1452.93184587
2018-02-21 16:44:00,1453.72933676,1349.16751176,1370.56039685,1498.94659363,1658.68117628,1311.8736015,1182.87315587
